Entity,Code,Year,Fossil fuels (% equivalent primary energy)
North America (EI),,2001,85.505516
North America (EI),,2002,85.057816
North America (EI),,2003,85.35136
North America (EI),,2004,85.30603
North America (EI),,2005,85.16852
North America (EI),,2006,84.755554
North America (EI),,2007,85.01205
North America (EI),,2008,84.17013
North America (EI),,2009,83.317764
North America (EI),,2010,83.64598
North America (EI),,2011,82.75647
North America (EI),,2012,82.76333
North America (EI),,2013,82.55986
North America (EI),,2014,82.48246
North America (EI),,2015,82.257515
North America (EI),,2016,81.503235
North America (EI),,2017,80.91535
North America (EI),,2018,81.357414
North America (EI),,2019,81.04702
North America (EI),,2020,79.2628
North America (EI),,2021,79.91805
North America (EI),,2022,79.660866
North Macedonia,MKD,1997,91.133064
North Macedonia,MKD,1998,90.560005
North Macedonia,MKD,1999,87.36383
North Macedonia,MKD,2000,88.78466
North Macedonia,MKD,2001,93.663795
North Macedonia,MKD,2002,92.20931
North Macedonia,MKD,2003,87.53809
North Macedonia,MKD,2004,86.47561
North Macedonia,MKD,2005,86.91852
North Macedonia,MKD,2006,85.8591
North Macedonia,MKD,2007,91.3391
North Macedonia,MKD,2008,92.561874
North Macedonia,MKD,2009,88.65272
North Macedonia,MKD,2010,80.22523
North Macedonia,MKD,2011,88.37573
North Macedonia,MKD,2012,90.94208
North Macedonia,MKD,2013,85.60023
North Macedonia,MKD,2014,87.473816
North Macedonia,MKD,2015,81.422516
North Macedonia,MKD,2016,81.85143
North Macedonia,MKD,2017,88.18276
North Macedonia,MKD,2018,82.208565
North Macedonia,MKD,2019,88.492065
North Macedonia,MKD,2020,85.56877
North Macedonia,MKD,2021,84.77112
North Macedonia,MKD,2022,86.260925
Norway,NOR,1977,35.731403
Norway,NOR,1978,35.821743
Norway,NOR,1979,34.135353
Norway,NOR,1980,34.747536
Norway,NOR,1981,31.402126
Norway,NOR,1982,30.838388
Norway,NOR,1983,28.117722
Norway,NOR,1984,28.863668
Norway,NOR,1985,30.470816
Norway,NOR,1986,33.022694
Norway,NOR,1987,31.568554
Norway,NOR,1988,30.020153
Norway,NOR,1989,28.557972
Norway,NOR,1990,27.552265
Norway,NOR,1991,28.559954
Norway,NOR,1992,28.134445
Norway,NOR,1993,28.821436
Norway,NOR,1994,30.966782
Norway,NOR,1995,29.186184
Norway,NOR,1996,33.985825
Norway,NOR,1997,33.683308
Norway,NOR,1998,32.77914
Norway,NOR,1999,31.260563
Norway,NOR,2000,27.602
Norway,NOR,2001,32.417862
Norway,NOR,2002,30.684254
Norway,NOR,2003,36.184357
Norway,NOR,2004,35.762817
Norway,NOR,2005,30.26521
Norway,NOR,2006,33.260742
Norway,NOR,2007,30.70149
Norway,NOR,2008,29.942936
Norway,NOR,2009,32.002487
Norway,NOR,2010,34.261597
Norway,NOR,2011,33.428043
Norway,NOR,2012,29.629898
Norway,NOR,2013,32.217403
Norway,NOR,2014,30.854269
Norway,NOR,2015,30.852264
Norway,NOR,2016,29.473955
Norway,NOR,2017,29.688232
Norway,NOR,2018,30.399048
Norway,NOR,2019,31.889734
Norway,NOR,2020,28.127459
Norway,NOR,2021,27.702866
Norway,NOR,2022,28.371614
OECD (EI),,1965,92.6504
OECD (EI),,1966,92.52097
OECD (EI),,1967,92.57096
OECD (EI),,1968,92.75007
OECD (EI),,1969,92.83231
OECD (EI),,1970,92.90762
OECD (EI),,1971,92.623405
OECD (EI),,1972,92.44888
OECD (EI),,1973,92.540245
OECD (EI),,1974,91.49902
OECD (EI),,1975,90.71562
OECD (EI),,1976,91.08278
OECD (EI),,1977,90.666275
OECD (EI),,1978,90.02989
OECD (EI),,1979,89.9294
OECD (EI),,1980,89.42551
OECD (EI),,1981,88.432945
OECD (EI),,1982,87.512474
OECD (EI),,1983,86.590195
OECD (EI),,1984,86.098114
OECD (EI),,1985,85.22348
OECD (EI),,1986,84.76015
OECD (EI),,1987,84.55939
OECD (EI),,1988,84.335335
OECD (EI),,1989,84.39071
OECD (EI),,1990,83.867096
OECD (EI),,1991,83.404274
OECD (EI),,1992,83.475044
OECD (EI),,1993,82.92679
OECD (EI),,1994,83.14427
OECD (EI),,1995,82.714485
OECD (EI),,1996,82.83293
OECD (EI),,1997,82.9294
OECD (EI),,1998,82.87645
OECD (EI),,1999,82.67733
OECD (EI),,2000,82.76854
OECD (EI),,2001,82.90986
OECD (EI),,2002,82.8201
OECD (EI),,2003,83.408424
OECD (EI),,2004,83.04268
OECD (EI),,2005,82.98626
OECD (EI),,2006,82.696045
OECD (EI),,2007,83.019165
OECD (EI),,2008,82.42311
OECD (EI),,2009,81.52448
OECD (EI),,2010,81.495316
OECD (EI),,2011,81.33462
OECD (EI),,2012,81.562
OECD (EI),,2013,81.222084
OECD (EI),,2014,80.794624
OECD (EI),,2015,80.44424
OECD (EI),,2016,80.134895
OECD (EI),,2017,79.848724
OECD (EI),,2018,79.63448
OECD (EI),,2019,78.965294
OECD (EI),,2020,77.07109
OECD (EI),,2021,77.57123
OECD (EI),,2022,77.44837
Oceania,,1965,88.818726
Oceania,,1966,89.11144
Oceania,,1967,89.40289
Oceania,,1968,89.431946
Oceania,,1969,89.514336
Oceania,,1970,89.34974
Oceania,,1971,88.58614
Oceania,,1972,88.746864
Oceania,,1973,89.1995
Oceania,,1974,88.83052
Oceania,,1975,88.115715
Oceania,,1976,89.169106
Oceania,,1977,90.12476
Oceania,,1978,89.72731
Oceania,,1979,89.38063
Oceania,,1980,89.35616
Oceania,,1981,89.29474
Oceania,,1982,89.951744
Oceania,,1983,89.484665
Oceania,,1984,89.378525
Oceania,,1985,89.63786
Oceania,,1986,89.213905
Oceania,,1987,89.648346
Oceania,,1988,89.56502
Oceania,,1989,90.00837
Oceania,,1990,89.88905
Oceania,,1991,89.678375
Oceania,,1992,90.20934
Oceania,,1993,89.72098
Oceania,,1994,89.678535
Oceania,,1995,89.82943
Oceania,,1996,90.29643
Oceania,,1997,91.06739
Oceania,,1998,90.785904
Oceania,,1999,91.414505
Oceania,,2000,91.1659
Oceania,,2001,91.88302
Oceania,,2002,91.41055
Oceania,,2003,91.63501
Oceania,,2004,91.099915
Oceania,,2005,91.44952
Oceania,,2006,91.61924
Oceania,,2007,91.85902
Oceania,,2008,92.29494
Oceania,,2009,91.58612
Oceania,,2010,91.03711
Oceania,,2011,89.849434
Oceania,,2012,90.118484
Oceania,,2013,89.421684
Oceania,,2014,89.674706
Oceania,,2015,89.38328
Oceania,,2016,88.4613
Oceania,,2017,89.02968
Oceania,,2018,87.638405
Oceania,,2019,87.34079
Oceania,,2020,85.468094
Oceania,,2021,83.595726
Oceania,,2022,82.02511
Oman,OMN,1994,100
Oman,OMN,1995,100
Oman,OMN,1996,100
Oman,OMN,1997,100
Oman,OMN,1998,100
Oman,OMN,1999,100
Pakistan,PAK,1965,92.10106
Pakistan,PAK,1966,92.15983
Pakistan,PAK,1967,91.60798
Pakistan,PAK,1968,91.11482
Pakistan,PAK,1969,90.67024
Pakistan,PAK,1970,91.60962
Pakistan,PAK,1971,88.1378
Pakistan,PAK,1972,86.10178
Pakistan,PAK,1973,85.784805
Pakistan,PAK,1974,86.40344
Pakistan,PAK,1975,85.09828
Pakistan,PAK,1976,84.44029
Pakistan,PAK,1977,83.60341
Pakistan,PAK,1978,81.51735
Pakistan,PAK,1979,81.93036
Pakistan,PAK,1980,82.87177
Pakistan,PAK,1981,83.21931
Pakistan,PAK,1982,82.856476
Pakistan,PAK,1983,81.36914
Pakistan,PAK,1984,81.68758
Pakistan,PAK,1985,81.8415
Pakistan,PAK,1986,83.42922
Pakistan,PAK,1987,81.000305
Pakistan,PAK,1988,81.380394
Pakistan,PAK,1989,82.234604
Pakistan,PAK,1990,83.07267
Pakistan,PAK,1991,82.93049
Pakistan,PAK,1992,82.19446
Pakistan,PAK,1993,82.45857
Pakistan,PAK,1994,83.224014
Pakistan,PAK,1995,83.26156
Pakistan,PAK,1996,83.024994
Pakistan,PAK,1997,86.7989
Pakistan,PAK,1998,84.046974
Pakistan,PAK,1999,86.528984
Pakistan,PAK,2000,88.101105
Pakistan,PAK,2001,87.39733
Pakistan,PAK,2002,86.77849
Pakistan,PAK,2003,85.71954
Pakistan,PAK,2004,86.25185
Pakistan,PAK,2005,85.32382
Pakistan,PAK,2006,86.35141
Pakistan,PAK,2007,86.76642
Pakistan,PAK,2008,88.799515
Pakistan,PAK,2009,88.1899
Pakistan,PAK,2010,87.911385
Pakistan,PAK,2011,87.17931
Pakistan,PAK,2012,94.64358
Pakistan,PAK,2013,86.99448
Pakistan,PAK,2014,86.93901
Pakistan,PAK,2015,87.46182
Pakistan,PAK,2016,87.45636
Pakistan,PAK,2017,88.20528
Pakistan,PAK,2018,88.242455
Pakistan,PAK,2019,86.707726
Pakistan,PAK,2020,85.65828
Pakistan,PAK,2021,86.06869
Pakistan,PAK,2022,83.5673
Peru,PER,1965,85.88881
Peru,PER,1966,87.55015
Peru,PER,1967,86.29808
Peru,PER,1968,85.56139
Peru,PER,1969,84.39727
Peru,PER,1970,85.5461
Peru,PER,1971,82.32827
Peru,PER,1972,79.63263
Peru,PER,1973,80.73004
Peru,PER,1974,81.64255
Peru,PER,1975,81.83459
Peru,PER,1976,81.25184
Peru,PER,1977,80.70013
Peru,PER,1978,80.23708
Peru,PER,1979,79.61944
Peru,PER,1980,80.34657
Peru,PER,1981,78.73262
Peru,PER,1982,77.62019
Peru,PER,1983,75.2976
Peru,PER,1984,74.89029
Peru,PER,1985,72.428505
Peru,PER,1986,72.630585
Peru,PER,1987,72.9761
Peru,PER,1988,73.33023
Peru,PER,1989,70.79153
Peru,PER,1990,70.667404
Peru,PER,1991,67.5869
Peru,PER,1992,71.86892
Peru,PER,1993,68.80368
Peru,PER,1994,68.99908
Peru,PER,1995,70.96529
Peru,PER,1996,71.015015
Peru,PER,1997,70.63961
Peru,PER,1998,70.34416
Peru,PER,1999,69.54292
Peru,PER,2000,67.19627
Peru,PER,2001,64.21558
Peru,PER,2002,64.2818
Peru,PER,2003,63.056374
Peru,PER,2004,67.52803
Peru,PER,2005,67.8324
Peru,PER,2006,65.10881
Peru,PER,2007,68.07992
Peru,PER,2008,71.16623
Peru,PER,2009,70.313774
Peru,PER,2010,73.33523
Peru,PER,2011,74.2325
Peru,PER,2012,74.09465
Peru,PER,2013,73.910904
Peru,PER,2014,74.16011
Peru,PER,2015,74.03915
Peru,PER,2016,75.36491
Peru,PER,2017,71.197495
Peru,PER,2018,70.56817
Peru,PER,2019,70.76904
Peru,PER,2020,66.309044
Peru,PER,2021,69.09104
Peru,PER,2022,72.38673
Philippines,PHL,1994,84.420845
Philippines,PHL,1995,86.13926
Philippines,PHL,1996,85.80308
Philippines,PHL,1997,87.273056
Philippines,PHL,1998,86.63378
Philippines,PHL,1999,82.55281
Philippines,PHL,2000,81.77531
Philippines,PHL,2001,83.27157
Philippines,PHL,2002,83.71229
Philippines,PHL,2003,83.91014
Philippines,PHL,2004,83.33137
Philippines,PHL,2005,83.98619
Philippines,PHL,2006,81.3109
Philippines,PHL,2007,83.3684
Philippines,PHL,2008,82.36005
Philippines,PHL,2009,82.8014
Philippines,PHL,2010,85.12447
Philippines,PHL,2011,83.85764
Philippines,PHL,2012,83.58175
Philippines,PHL,2013,85.193665
Philippines,PHL,2014,86.00607
Philippines,PHL,2015,86.475296
Philippines,PHL,2016,86.99052
Philippines,PHL,2017,87.473625
Philippines,PHL,2018,87.7686
Philippines,PHL,2019,88.701866
Philippines,PHL,2020,87.993126
Philippines,PHL,2021,87.47326
Philippines,PHL,2022,87.48818
Poland,POL,1965,99.647896
Poland,POL,1966,99.649796
Poland,POL,1967,99.63524
Poland,POL,1968,99.643776
Poland,POL,1969,99.71548
Poland,POL,1970,99.45085
Poland,POL,1971,99.51313
Poland,POL,1972,99.5316
Poland,POL,1973,99.54183
Poland,POL,1974,99.37901
Poland,POL,1975,99.46258
Poland,POL,1976,99.57617
Poland,POL,1977,99.505165
Poland,POL,1978,99.53065
Poland,POL,1979,99.57225
Poland,POL,1980,99.48265
Poland,POL,1981,99.46771
Poland,POL,1982,99.60516
Poland,POL,1983,99.55715
Poland,POL,1984,99.63284
Poland,POL,1985,99.54013
Poland,POL,1986,99.6183
Poland,POL,1987,99.64489
Poland,POL,1988,99.63312
Poland,POL,1989,99.65386
Poland,POL,1990,99.639305
Poland,POL,1991,99.62179
Poland,POL,1992,99.575195
Poland,POL,1993,99.59405
Poland,POL,1994,99.51188
Poland,POL,1995,99.47718
Poland,POL,1996,99.47296
Poland,POL,1997,99.44956
Poland,POL,1998,99.31699
Poland,POL,1999,99.353455
Poland,POL,2000,99.3172
Poland,POL,2001,99.179695
Poland,POL,2002,99.18034
Poland,POL,2003,99.32454
Poland,POL,2004,99.10876
Poland,POL,2005,98.86452
Poland,POL,2006,98.75142
Poland,POL,2007,98.43765
Poland,POL,2008,97.79239
Poland,POL,2009,96.93418
Poland,POL,2010,96.54632
Poland,POL,2011,95.95741
Poland,POL,2012,94.77149
Poland,POL,2013,94.82944
Poland,POL,2014,93.94404
Poland,POL,2015,93.43849
Poland,POL,2016,93.94951
Poland,POL,2017,93.809006
Poland,POL,2018,94.1492
Poland,POL,2019,93.01072
Poland,POL,2020,92.23026
Poland,POL,2021,92.106926
Poland,POL,2022,90.62985
Portugal,PRT,1996,81.29369
Portugal,PRT,1997,83.36548
Portugal,PRT,1998,84.836
Portugal,PRT,1999,90.897446
Portugal,PRT,2000,86.92667
Portugal,PRT,2001,84.353134
Portugal,PRT,2002,90.251045
Portugal,PRT,2003,82.943
Portugal,PRT,2004,87.91043
Portugal,PRT,2005,91.884384
Portugal,PRT,2006,84.42744
Portugal,PRT,2007,83.85632
Portugal,PRT,2008,84.85321
Portugal,PRT,2009,81.150635
Portugal,PRT,2010,72.60679
Portugal,PRT,2011,75.488716
Portugal,PRT,2012,78.298454
Portugal,PRT,2013,70.894264
Portugal,PRT,2014,69.70747
Portugal,PRT,2015,75.54063
Portugal,PRT,2016,70.72357
Portugal,PRT,2017,78.5582
Portugal,PRT,2018,73.121956
Portugal,PRT,2019,73.62269
Portugal,PRT,2020,68.29146
Portugal,PRT,2021,66.67629
Portugal,PRT,2022,71.03251
Romania,ROU,1965,98.93378
Romania,ROU,1966,98.97047
Romania,ROU,1967,98.68433
Romania,ROU,1968,98.69148
Romania,ROU,1969,98.38457
Romania,ROU,1970,98.10196
Romania,ROU,1971,97.10147
Romania,ROU,1972,95.50709
Romania,ROU,1973,95.75592
Romania,ROU,1974,95.26655
Romania,ROU,1975,95.206955
Romania,ROU,1976,96.148056
Romania,ROU,1977,95.8128
Romania,ROU,1978,95.5842
Romania,ROU,1979,95.37409
Romania,ROU,1980,94.89408
Romania,ROU,1981,94.86589
Romania,ROU,1982,95.180336
Romania,ROU,1983,95.890045
Romania,ROU,1984,95.329025
Romania,ROU,1985,94.741646
Romania,ROU,1986,95.62172
Romania,ROU,1987,95.62222
Romania,ROU,1988,94.334015
Romania,ROU,1989,94.76416
Romania,ROU,1990,95.40976
Romania,ROU,1991,93.09201
Romania,ROU,1992,93.71622
Romania,ROU,1993,92.94534
Romania,ROU,1994,92.35876
Romania,ROU,1995,91.10297
Romania,ROU,1996,90.83787
Romania,ROU,1997,87.17211
Romania,ROU,1998,85.18961
Romania,ROU,1999,83.656815
Romania,ROU,2000,85.92068
Romania,ROU,2001,86.07559
Romania,ROU,2002,85.88588
Romania,ROU,2003,88.18899
Romania,ROU,2004,86.23757
Romania,ROU,2005,84.040054
Romania,ROU,2006,85.53883
Romania,ROU,2007,85.22533
Romania,ROU,2008,82.33604
Romania,ROU,2009,80.579445
Romania,ROU,2010,77.77126
Romania,ROU,2011,80.827774
Romania,ROU,2012,81.36914
Romania,ROU,2013,76.33785
Romania,ROU,2014,73.72064
Romania,ROU,2015,73.138016
Romania,ROU,2016,72.7291
Romania,ROU,2017,74.94157
Romania,ROU,2018,74.31302
Romania,ROU,2019,74.68454
Romania,ROU,2020,73.236374
Romania,ROU,2021,73.58713
Romania,ROU,2022,74.205246
Russia,RUS,1985,92.10768
Russia,RUS,1986,91.93279
Russia,RUS,1987,91.69104
Russia,RUS,1988,91.59933
Russia,RUS,1989,91.62261
Russia,RUS,1990,91.76956
Russia,RUS,1991,91.57123
Russia,RUS,1992,91.115036
Russia,RUS,1993,90.42794
Russia,RUS,1994,90.195145
Russia,RUS,1995,89.56397
Russia,RUS,1996,89.66944
Russia,RUS,1997,88.96639
Russia,RUS,1998,89.09461
Russia,RUS,1999,88.42075
Russia,RUS,2000,88.129974
Russia,RUS,2001,87.75632
Russia,RUS,2002,88.07203
Russia,RUS,2003,88.30745
Russia,RUS,2004,87.92044
Russia,RUS,2005,87.92401
Russia,RUS,2006,88.240036
Russia,RUS,2007,88.11611
Russia,RUS,2008,88.57627
Russia,RUS,2009,87.686714
Russia,RUS,2010,88.25992
Russia,RUS,2011,88.749214
Russia,RUS,2012,88.72262
Russia,RUS,2013,88.22057
Russia,RUS,2014,88.31157
Russia,RUS,2015,87.893745
Russia,RUS,2016,87.61217
Russia,RUS,2017,87.52671
Russia,RUS,2018,87.81585
Russia,RUS,2019,87.49718
Russia,RUS,2020,86.2019
Russia,RUS,2021,86.992516
Russia,RUS,2022,86.31636
Saudi Arabia,SAU,1965,100
Saudi Arabia,SAU,1966,100
Saudi Arabia,SAU,1967,100
Saudi Arabia,SAU,1968,100
Saudi Arabia,SAU,1969,100
Saudi Arabia,SAU,1970,100
Saudi Arabia,SAU,1971,100
Saudi Arabia,SAU,1972,100
Saudi Arabia,SAU,1973,100
Saudi Arabia,SAU,1974,100
Saudi Arabia,SAU,1975,100
Saudi Arabia,SAU,1976,100
Saudi Arabia,SAU,1977,100
Saudi Arabia,SAU,1978,100
Saudi Arabia,SAU,1979,100
Saudi Arabia,SAU,1980,100
Saudi Arabia,SAU,1981,100
Saudi Arabia,SAU,1982,100
Saudi Arabia,SAU,1983,100
Saudi Arabia,SAU,1984,100
Saudi Arabia,SAU,1985,100
Saudi Arabia,SAU,1986,100
Saudi Arabia,SAU,1987,100
Saudi Arabia,SAU,1988,100
Saudi Arabia,SAU,1989,100
Saudi Arabia,SAU,1990,100
Saudi Arabia,SAU,1991,100
Saudi Arabia,SAU,1992,100
Saudi Arabia,SAU,1993,100
Saudi Arabia,SAU,1994,100
Saudi Arabia,SAU,1995,100
Saudi Arabia,SAU,1996,100
Saudi Arabia,SAU,1997,100
Saudi Arabia,SAU,1998,100
Saudi Arabia,SAU,1999,100
Singapore,SGP,1992,99.73807
Singapore,SGP,1993,99.76025
Singapore,SGP,1994,99.79037
Singapore,SGP,1995,99.79891
Singapore,SGP,1996,99.80072
Singapore,SGP,1997,99.81053
Singapore,SGP,1998,99.81312
Singapore,SGP,1999,99.81123
Slovakia,SVK,1965,93.84734
Slovakia,SVK,1966,94.30401
Slovakia,SVK,1967,95.14488
Slovakia,SVK,1968,95.96298
Slovakia,SVK,1969,96.99094
Slovakia,SVK,1970,95.89701
Slovakia,SVK,1971,97.1271
Slovakia,SVK,1972,97.13329
Slovakia,SVK,1973,97.252106
Slovakia,SVK,1974,95.45415
Slovakia,SVK,1975,96.47678
Slovakia,SVK,1976,96.196465
Slovakia,SVK,1977,96.27133
Slovakia,SVK,1978,96.78504
Slovakia,SVK,1979,94.58766
Slovakia,SVK,1980,91.094315
Slovakia,SVK,1981,90.62383
Slovakia,SVK,1982,89.91951
Slovakia,SVK,1983,89.395294
Slovakia,SVK,1984,89.17815
Slovakia,SVK,1985,86.28034
Slovakia,SVK,1986,83.92326
Slovakia,SVK,1987,84.202484
Slovakia,SVK,1988,84.5407
Slovakia,SVK,1989,83.72984
Slovakia,SVK,1990,84.01012
Slovakia,SVK,1991,83.198425
Slovakia,SVK,1992,82.65096
Slovakia,SVK,1993,79.59598
Slovakia,SVK,1994,76.49612
Slovakia,SVK,1995,77.648186
Slovakia,SVK,1996,78.9688
Slovakia,SVK,1997,79.04847
Slovakia,SVK,1998,78.547195
Slovakia,SVK,1999,76.1236
Slovakia,SVK,2000,72.30275
Slovakia,SVK,2001,71.71328
Slovakia,SVK,2002,70.773315
Slovakia,SVK,2003,72.64482
Slovakia,SVK,2004,72.56975
Slovakia,SVK,2005,72.5008
Slovakia,SVK,2006,71.180984
Slovakia,SVK,2007,72.69542
Slovakia,SVK,2008,72.24426
Slovakia,SVK,2009,72.62692
Slovakia,SVK,2010,72.40864
Slovakia,SVK,2011,71.53281
Slovakia,SVK,2012,69.827385
Slovakia,SVK,2013,69.145996
Slovakia,SVK,2014,67.18653
Slovakia,SVK,2015,68.32088
Slovakia,SVK,2016,68.48108
Slovakia,SVK,2017,69.939735
Slovakia,SVK,2018,70.92347
Slovakia,SVK,2019,68.146545
Slovakia,SVK,2020,67.06465
Slovakia,SVK,2021,69.188484
Slovakia,SVK,2022,68.90198
Slovenia,SVN,1990,68.38421
Slovenia,SVN,1991,64.38497
Slovenia,SVN,1992,67.03274
Slovenia,SVN,1993,69.69656
Slovenia,SVN,1994,67.401
Slovenia,SVN,1995,68.88947
Slovenia,SVN,1996,69.56051
Slovenia,SVN,1997,70.74828
Slovenia,SVN,1998,69.50555
Slovenia,SVN,1999,69.14045
Slovenia,SVN,2000,68.11503
Slovenia,SVN,2001,68.12198
Slovenia,SVN,2002,68.84264
Slovenia,SVN,2003,70.75793
Slovenia,SVN,2004,67.97149
Slovenia,SVN,2005,68.97529
Slovenia,SVN,2006,70.06112
Slovenia,SVN,2007,70.5369
Slovenia,SVN,2008,68.57765
Slovenia,SVN,2009,65.86878
Slovenia,SVN,2010,66.687164
Slovenia,SVN,2011,67.10073
Slovenia,SVN,2012,66.81803
Slovenia,SVN,2013,64.648346
Slovenia,SVN,2014,57.70143
Slovenia,SVN,2015,64.18247
Slovenia,SVN,2016,64.25656
Slovenia,SVN,2017,64.946976
Slovenia,SVN,2018,64.216576
Slovenia,SVN,2019,63.46175
Slovenia,SVN,2020,58.754326
Slovenia,SVN,2021,60.942787
Slovenia,SVN,2022,65.21555
South Africa,ZAF,1965,99.96912
South Africa,ZAF,1966,99.97014
South Africa,ZAF,1967,99.97929
South Africa,ZAF,1968,99.98189
South Africa,ZAF,1969,99.984604
South Africa,ZAF,1970,99.98247
South Africa,ZAF,1971,99.927055
South Africa,ZAF,1972,99.474205
South Africa,ZAF,1973,99.42279
South Africa,ZAF,1974,99.35516
South Africa,ZAF,1975,99.40156
South Africa,ZAF,1976,99.0396
South Africa,ZAF,1977,99.028595
South Africa,ZAF,1978,99.03773
South Africa,ZAF,1979,99.44095
South Africa,ZAF,1980,99.54582
South Africa,ZAF,1981,99.34995
South Africa,ZAF,1982,99.62852
South Africa,ZAF,1983,99.7853
South Africa,ZAF,1984,98.571434
South Africa,ZAF,1985,98.1492
South Africa,ZAF,1986,96.803925
South Africa,ZAF,1987,97.645905
South Africa,ZAF,1988,96.24637
South Africa,ZAF,1989,96.01777
South Africa,ZAF,1990,97.38161
South Africa,ZAF,1991,96.8891
South Africa,ZAF,1992,97.217384
South Africa,ZAF,1993,97.94999
South Africa,ZAF,1994,97.129814
South Africa,ZAF,1995,96.99056
South Africa,ZAF,1996,96.70953
South Africa,ZAF,1997,96.35036
South Africa,ZAF,1998,96.1532
South Africa,ZAF,1999,96.68841
South Africa,ZAF,2000,96.48016
South Africa,ZAF,2001,96.92362
South Africa,ZAF,2002,96.411674
South Africa,ZAF,2003,96.85658
South Africa,ZAF,2004,96.967445
South Africa,ZAF,2005,97.20329
South Africa,ZAF,2006,97.20419
South Africa,ZAF,2007,96.98583
South Africa,ZAF,2008,97.207535
South Africa,ZAF,2009,97.22973
South Africa,ZAF,2010,97.21114
South Africa,ZAF,2011,96.905624
South Africa,ZAF,2012,97.248
South Africa,ZAF,2013,97.00967
South Africa,ZAF,2014,96.67023
South Africa,ZAF,2015,96.41154
South Africa,ZAF,2016,95.82108
South Africa,ZAF,2017,95.251686
South Africa,ZAF,2018,95.519295
South Africa,ZAF,2019,95.41461
South Africa,ZAF,2020,95.47416
South Africa,ZAF,2021,94.31124
South Africa,ZAF,2022,94.23679
South America,,1965,89.049065
South America,,1966,88.557556
South America,,1967,88.32402
South America,,1968,88.38554
South America,,1969,88.03485
South America,,1970,86.272964
South America,,1971,85.63697
South America,,1972,84.76455
South America,,1973,84.45812
South America,,1974,83.27836
South America,,1975,81.89928
South America,,1976,81.26801
South America,,1977,80.42353
South America,,1978,79.35612
South America,,1979,78.25294
South America,,1980,76.59603
South America,,1981,76.28447
South America,,1982,74.90492
South America,,1983,72.73343
South America,,1984,70.71311
South America,,1985,69.203476
South America,,1986,68.91348
South America,,1987,68.05122
South America,,1988,67.99618
South America,,1989,67.639114
South America,,1990,66.633606
South America,,1991,65.57136
South America,,1992,66.17996
South America,,1993,65.16253
South America,,1994,65.174644
South America,,1995,65.58113
South America,,1996,65.71092
South America,,1997,65.74181
South America,,1998,66.281425
South America,,1999,66.36959
South America,,2000,65.74058
South America,,2001,66.949585
South America,,2002,65.93638
South America,,2003,65.079025
South America,,2004,66.01813
South America,,2005,65.45315
South America,,2006,65.439644
South America,,2007,65.72147
South America,,2008,65.73726
South America,,2009,64.312675
South America,,2010,65.555595
South America,,2011,65.31862
South America,,2012,66.96541
South America,,2013,68.06406
South America,,2014,68.50984
South America,,2015,67.92105
South America,,2016,66.63016
South America,,2017,65.85722
South America,,2018,63.948734
South America,,2019,62.644028
South America,,2020,60.09694
South America,,2021,63.373684
South America,,2022,61.46588
South Korea,KOR,1986,87.21867
South Korea,KOR,1987,84.12335
South Korea,KOR,1988,86.193375
South Korea,KOR,1989,84.80572
South Korea,KOR,1990,84.623436
South Korea,KOR,1991,85.89153
South Korea,KOR,1992,87.52899
South Korea,KOR,1993,88.097374
South Korea,KOR,1994,89.21817
South Korea,KOR,1995,88.66439
South Korea,KOR,1996,88.75378
South Korea,KOR,1997,89.33363
South Korea,KOR,1998,86.28072
South Korea,KOR,1999,85.63491
South Korea,KOR,2000,85.69136
South Korea,KOR,2001,85.944466
South Korea,KOR,2002,85.71679
South Korea,KOR,2003,84.86959
South Korea,KOR,2004,85.242424
South Korea,KOR,2005,84.19675
South Korea,KOR,2006,84.341446
South Korea,KOR,2007,85.39506
South Korea,KOR,2008,84.91307
South Korea,KOR,2009,85.34509
South Korea,KOR,2010,86.3069
South Korea,KOR,2011,86.366844
South Korea,KOR,2012,86.931206
South Korea,KOR,2013,87.75636
South Korea,KOR,2014,86.32746
South Korea,KOR,2015,85.80126
South Korea,KOR,2016,86.263916
South Korea,KOR,2017,87.16736
South Korea,KOR,2018,88.02628
South Korea,KOR,2019,86.64607
South Korea,KOR,2020,84.614456
South Korea,KOR,2021,85.02207
South Korea,KOR,2022,83.2082
South and Central America (EI),,1965,90.395485
South and Central America (EI),,1966,89.967415
South and Central America (EI),,1967,89.799995
South and Central America (EI),,1968,89.784676
South and Central America (EI),,1969,89.46117
South and Central America (EI),,1970,88.20724
South and Central America (EI),,1971,87.41741
South and Central America (EI),,1972,86.85726
South and Central America (EI),,1973,86.66386
South and Central America (EI),,1974,85.545616
South and Central America (EI),,1975,84.34242
South and Central America (EI),,1976,83.67192
South and Central America (EI),,1977,83.002716
South and Central America (EI),,1978,81.94499
South and Central America (EI),,1979,80.81582
South and Central America (EI),,1980,79.27762
South and Central America (EI),,1981,79.01299
South and Central America (EI),,1982,77.57339
South and Central America (EI),,1983,75.56702
South and Central America (EI),,1984,73.83017
South and Central America (EI),,1985,72.21269
South and Central America (EI),,1986,71.76285
South and Central America (EI),,1987,71.00028
South and Central America (EI),,1988,70.85501
South and Central America (EI),,1989,70.648865
South and Central America (EI),,1990,69.742905
South and Central America (EI),,1991,68.758194
South and Central America (EI),,1992,69.22821
South and Central America (EI),,1993,68.3361
South and Central America (EI),,1994,68.44744
