Entity,Code,Year,Gas consumption - TWh
Africa,,1965,9.571929
Africa,,1966,10.698091
Africa,,1967,10.573845
Africa,,1968,10.717145
Africa,,1969,12.520175
Africa,,1970,15.5485
Africa,,1971,18.405262
Africa,,1972,24.670656
Africa,,1973,39.551792
Africa,,1974,44.518486
Africa,,1975,53.63838
Africa,,1976,60.98139
Africa,,1977,68.23419
Africa,,1978,97.369896
Africa,,1979,148.8428
Africa,,1980,186.91397
Africa,,1981,228.49115
Africa,,1982,246.73354
Africa,,1983,271.27533
Africa,,1984,259.90277
Africa,,1985,278.84274
Africa,,1986,313.27118
Africa,,1987,323.38437
Africa,,1988,358.44452
Africa,,1989,371.47104
Africa,,1990,398.64536
Africa,,1991,401.6356
Africa,,1992,421.27026
Africa,,1993,412.64395
Africa,,1994,431.82794
Africa,,1995,461.2435
Africa,,1996,484.19174
Africa,,1997,474.47552
Africa,,1998,499.33698
Africa,,1999,504.01962
Africa,,2000,556.8223
Africa,,2001,634.6361
Africa,,2002,670.636
Africa,,2003,711.536
Africa,,2004,783.10583
Africa,,2005,808.0279
Africa,,2006,843.74774
Africa,,2007,900.41455
Africa,,2008,935.5027
Africa,,2009,941.2384
Africa,,2010,981.41986
Africa,,2011,1061.5934
Africa,,2012,1147.7354
Africa,,2013,1170.6193
Africa,,2014,1203.4098
Africa,,2015,1326.6871
Africa,,2016,1371.4885
Africa,,2017,1450.0593
Africa,,2018,1544.4722
Africa,,2019,1551.5337
Africa,,2020,1536.9286
Africa,,2021,1684.705
Africa,,2022,1625.0382
Africa (EI),,1965,9.571929
Africa (EI),,1966,10.698091
Africa (EI),,1967,10.573844
Africa (EI),,1968,10.717145
Africa (EI),,1969,12.520175
Africa (EI),,1970,15.548499
Africa (EI),,1971,18.405264
Africa (EI),,1972,24.670656
Africa (EI),,1973,39.551792
Africa (EI),,1974,44.518486
Africa (EI),,1975,53.638374
Africa (EI),,1976,60.98139
Africa (EI),,1977,68.23419
Africa (EI),,1978,97.369896
Africa (EI),,1979,148.8428
Africa (EI),,1980,186.91397
Africa (EI),,1981,228.49115
Africa (EI),,1982,246.73354
Africa (EI),,1983,271.27533
Africa (EI),,1984,259.90277
Africa (EI),,1985,278.84274
Africa (EI),,1986,313.2712
Africa (EI),,1987,323.38437
Africa (EI),,1988,358.44455
Africa (EI),,1989,371.47104
Africa (EI),,1990,398.6454
Africa (EI),,1991,401.6356
Africa (EI),,1992,421.27026
Africa (EI),,1993,412.64398
Africa (EI),,1994,431.8279
Africa (EI),,1995,461.24347
Africa (EI),,1996,484.19174
Africa (EI),,1997,474.47552
Africa (EI),,1998,499.33698
Africa (EI),,1999,504.0196
Africa (EI),,2000,556.8223
Africa (EI),,2001,634.6361
Africa (EI),,2002,670.636
Africa (EI),,2003,711.5361
Africa (EI),,2004,783.1059
Africa (EI),,2005,808.02795
Africa (EI),,2006,843.74774
Africa (EI),,2007,900.4145
Africa (EI),,2008,935.5027
Africa (EI),,2009,941.2384
Africa (EI),,2010,981.41986
Africa (EI),,2011,1061.5934
Africa (EI),,2012,1147.7354
Africa (EI),,2013,1170.6193
Africa (EI),,2014,1203.4098
Africa (EI),,2015,1326.6871
Africa (EI),,2016,1371.4885
Africa (EI),,2017,1450.0592
Africa (EI),,2018,1544.472
Africa (EI),,2019,1551.5338
Africa (EI),,2020,1536.9285
Africa (EI),,2021,1684.7048
Africa (EI),,2022,1625.0382
Algeria,DZA,1965,7.4305
Algeria,DZA,1966,7.7192497
Algeria,DZA,1967,7.48825
Algeria,DZA,1968,7.87325
Algeria,DZA,1969,10.351687
Algeria,DZA,1970,9.730875
Algeria,DZA,1971,11.0494995
Algeria,DZA,1972,12.830125
Algeria,DZA,1973,17.859186
Algeria,DZA,1974,20.6745
Algeria,DZA,1975,28.49
Algeria,DZA,1976,33.6875
Algeria,DZA,1977,35.901253
Algeria,DZA,1978,57.65375
Algeria,DZA,1979,81.52374
Algeria,DZA,1980,109.43624
Algeria,DZA,1981,142.25749
Algeria,DZA,1982,161.41124
Algeria,DZA,1983,176.715
Algeria,DZA,1984,155.25125
Algeria,DZA,1985,153.8075
Algeria,DZA,1986,168.43748
Algeria,DZA,1987,172.2875
Algeria,DZA,1988,194.13625
Algeria,DZA,1989,182.68251
Algeria,DZA,1990,195.09874
Algeria,DZA,1991,192.69249
Algeria,DZA,1992,198.94875
Algeria,DZA,1993,178.54373
Algeria,DZA,1994,188.16875
Algeria,DZA,1995,202.22125
Algeria,DZA,1996,207.70749
Algeria,DZA,1997,194.04001
Algeria,DZA,1998,200.68124
Algeria,DZA,1999,205.10875
Algeria,DZA,2000,191.01292
Algeria,DZA,2001,197.32211
Algeria,DZA,2002,194.83887
Algeria,DZA,2003,205.93167
Algeria,DZA,2004,211.89917
Algeria,DZA,2005,223.55986
Algeria,DZA,2006,228.4975
Algeria,DZA,2007,233.80681
Algeria,DZA,2008,244.04187
Algeria,DZA,2009,262.1176
Algeria,DZA,2010,253.27225
Algeria,DZA,2011,267.9696
Algeria,DZA,2012,298.74075
Algeria,DZA,2013,321.21512
Algeria,DZA,2014,360.91824
Algeria,DZA,2015,379.225
Algeria,DZA,2016,385.9625
Algeria,DZA,2017,394.625
Algeria,DZA,2018,434.0875
Algeria,DZA,2019,450.54623
Algeria,DZA,2020,433.50037
Algeria,DZA,2021,477.015
Algeria,DZA,2022,442.74997
Argentina,ARG,1965,41.234
Argentina,ARG,1966,44.657196
Argentina,ARG,1967,46.699448
Argentina,ARG,1968,51.999577
Argentina,ARG,1969,51.805073
Argentina,ARG,1970,58.5445
Argentina,ARG,1971,63.202774
Argentina,ARG,1972,70.92442
Argentina,ARG,1973,80.70777
Argentina,ARG,1974,85.4244
Argentina,ARG,1975,87.525
Argentina,ARG,1976,98.51425
Argentina,ARG,1977,102.890495
Argentina,ARG,1978,100.070244
Argentina,ARG,1979,102.890495
Argentina,ARG,1980,112.12925
Argentina,ARG,1981,117.18625
Argentina,ARG,1982,133.13525
Argentina,ARG,1983,143.152
Argentina,ARG,1984,152.39075
Argentina,ARG,1985,155.69725
Argentina,ARG,1986,168.2425
Argentina,ARG,1987,168.33974
Argentina,ARG,1988,196.6395
Argentina,ARG,1989,206.55899
Argentina,ARG,1990,197.32025
Argentina,ARG,1991,200.91849
Argentina,ARG,1992,217.25648
Argentina,ARG,1993,229.41273
Argentina,ARG,1994,235.83125
Argentina,ARG,1995,262.47775
Argentina,ARG,1996,301.18326
Argentina,ARG,1997,277.55148
Argentina,ARG,1998,296.70972
Argentina,ARG,1999,314.701
Argentina,ARG,2000,322.96722
Argentina,ARG,2001,302.35025
Argentina,ARG,2002,294.37573
Argentina,ARG,2003,336.2905
Argentina,ARG,2004,368.09125
Argentina,ARG,2005,392.89
Argentina,ARG,2006,406.505
Argentina,ARG,2007,427.12198
Argentina,ARG,2008,431.88724
Argentina,ARG,2009,418.3556
Argentina,ARG,2010,420.87415
Argentina,ARG,2011,438.3979
Argentina,ARG,2012,456.64206
Argentina,ARG,2013,460.2769
Argentina,ARG,2014,461.54977
Argentina,ARG,2015,466.52567
Argentina,ARG,2016,482.1001
Argentina,ARG,2017,483.00027
Argentina,ARG,2018,487.0214
Argentina,ARG,2019,465.58914
Argentina,ARG,2020,439.31244
Argentina,ARG,2021,459.3407
Argentina,ARG,2022,456.82983
Asia,,1965,94.07477
Asia,,1966,108.5265
Asia,,1967,126.21153
Asia,,1968,148.64935
Asia,,1969,183.48021
Asia,,1970,218.33952
Asia,,1971,249.01791
Asia,,1972,276.8143
Asia,,1973,338.35718
Asia,,1974,400.5083
Asia,,1975,459.15836
Asia,,1976,511.23123
Asia,,1977,619.9296
Asia,,1978,733.8872
Asia,,1979,894.3802
Asia,,1980,932.2665
Asia,,1981,957.2914
Asia,,1982,1022.4518
Asia,,1983,1100.3403
Asia,,1984,1353.0007
Asia,,1985,2157.772
Asia,,1986,2427.474
Asia,,1987,2586.5664
Asia,,1988,2777.1804
Asia,,1989,3012.6296
Asia,,1990,3132.374
Asia,,1991,3316.262
Asia,,1992,3529.3804
Asia,,1993,3513.7263
Asia,,1994,3796.997
Asia,,1995,4033.9578
Asia,,1996,4316.743
Asia,,1997,4538.3774
Asia,,1998,4738.892
Asia,,1999,5115.055
Asia,,2000,5395.233
Asia,,2001,5743.8115
Asia,,2002,6074.999
Asia,,2003,6503.45
Asia,,2004,6988.3374
Asia,,2005,7521.4087
Asia,,2006,7977.54
Asia,,2007,8605.575
Asia,,2008,9200.066
Asia,,2009,9460.394
Asia,,2010,10398.672
Asia,,2011,11160.103
Asia,,2012,11738.725
Asia,,2013,12048.696
Asia,,2014,12561.764
Asia,,2015,12999.431
Asia,,2016,13359.468
Asia,,2017,13955.748
Asia,,2018,14674.116
Asia,,2019,15023.7295
Asia,,2020,15343.792
Asia,,2021,16275.798
Asia,,2022,15983.315
Asia Pacific (EI),,1965,56.231968
Asia Pacific (EI),,1966,62.38925
Asia Pacific (EI),,1967,71.39151
Asia Pacific (EI),,1968,77.81802
Asia Pacific (EI),,1969,102.60042
Asia Pacific (EI),,1970,142.32472
Asia Pacific (EI),,1971,170.55855
Asia Pacific (EI),,1972,196.78009
Asia Pacific (EI),,1973,243.52914
Asia Pacific (EI),,1974,305.92618
Asia Pacific (EI),,1975,349.87878
Asia Pacific (EI),,1976,405.07993
Asia Pacific (EI),,1977,498.98422
Asia Pacific (EI),,1978,598.111
Asia Pacific (EI),,1979,683.5137
Asia Pacific (EI),,1980,734.6105
Asia Pacific (EI),,1981,744.4579
Asia Pacific (EI),,1982,774.53735
Asia Pacific (EI),,1983,855.2933
Asia Pacific (EI),,1984,1000.5268
Asia Pacific (EI),,1985,1087.1436
Asia Pacific (EI),,1986,1186.6627
Asia Pacific (EI),,1987,1259.7145
Asia Pacific (EI),,1988,1343.3666
Asia Pacific (EI),,1989,1427.1718
Asia Pacific (EI),,1990,1516.671
Asia Pacific (EI),,1991,1664.5177
Asia Pacific (EI),,1992,1777.8473
Asia Pacific (EI),,1993,1862.8563
Asia Pacific (EI),,1994,2028.157
Asia Pacific (EI),,1995,2124.306
Asia Pacific (EI),,1996,2319.488
Asia Pacific (EI),,1997,2506.7385
Asia Pacific (EI),,1998,2563.8523
Asia Pacific (EI),,1999,2768.8025
Asia Pacific (EI),,2000,2983.047
Asia Pacific (EI),,2001,3165.5244
Asia Pacific (EI),,2002,3308.5583
Asia Pacific (EI),,2003,3587.9856
Asia Pacific (EI),,2004,3801.4814
Asia Pacific (EI),,2005,4080.2969
Asia Pacific (EI),,2006,4393.0103
Asia Pacific (EI),,2007,4731.4355
Asia Pacific (EI),,2008,5034.736
Asia Pacific (EI),,2009,5154.127
Asia Pacific (EI),,2010,5752.493
Asia Pacific (EI),,2011,6204.157
Asia Pacific (EI),,2012,6622.8154
Asia Pacific (EI),,2013,6864.1353
Asia Pacific (EI),,2014,7064.4087
Asia Pacific (EI),,2015,7165.826
Asia Pacific (EI),,2016,7334.978
Asia Pacific (EI),,2017,7727.8066
Asia Pacific (EI),,2018,8309.624
Asia Pacific (EI),,2019,8606.187
Asia Pacific (EI),,2020,8715.681
Asia Pacific (EI),,2021,9284.769
Asia Pacific (EI),,2022,9070.784
Australia,AUS,1965,0.029474998
Australia,AUS,1966,0.039300002
Australia,AUS,1967,0.039300002
Australia,AUS,1968,0.304575
Australia,AUS,1969,4.1264997
Australia,AUS,1970,17.303974
Australia,AUS,1971,25.82668
Australia,AUS,1972,37.07426
Australia,AUS,1973,47.068798
Australia,AUS,1974,53.70199
Australia,AUS,1975,57.669968
Australia,AUS,1976,68.07722
Australia,AUS,1977,77.76844
Australia,AUS,1978,83.72537
Australia,AUS,1979,96.375175
Australia,AUS,1980,110.66588
Australia,AUS,1981,119.94439
Australia,AUS,1982,116.980835
Australia,AUS,1983,127.074814
Australia,AUS,1984,125.31726
Australia,AUS,1985,133.95262
Australia,AUS,1986,146.32928
Australia,AUS,1987,149.39459
Australia,AUS,1988,152.9934
Australia,AUS,1989,166.87563
Australia,AUS,1990,167.75948
Australia,AUS,1991,160.82101
Australia,AUS,1992,166.36957
Australia,AUS,1993,172.49344
Australia,AUS,1994,191.56656
Australia,AUS,1995,193.4157
Australia,AUS,1996,194.82663
Australia,AUS,1997,191.30504
Australia,AUS,1998,196.9532
Australia,AUS,1999,201.74052
Australia,AUS,2000,205.55078
Australia,AUS,2001,221.69318
Australia,AUS,2002,228.14816
Australia,AUS,2003,229.94289
Australia,AUS,2004,234.53601
Australia,AUS,2005,232.58981
Australia,AUS,2006,259.4306
Australia,AUS,2007,290.19815
Australia,AUS,2008,285.34958
Australia,AUS,2009,291.36435
Australia,AUS,2010,317.06424
Australia,AUS,2011,330.81964
Australia,AUS,2012,332.84848
Australia,AUS,2013,350.00482
Australia,AUS,2014,375.67746
Australia,AUS,2015,389.9496
Australia,AUS,2016,379.52664
Australia,AUS,2017,372.84402
Australia,AUS,2018,371.9078
Australia,AUS,2019,440.5704
Australia,AUS,2020,424.92896
Australia,AUS,2021,399.08533
Australia,AUS,2022,416.2641
Austria,AUT,1965,17.528646
Austria,AUT,1966,18.821033
Austria,AUT,1967,18.031683
Austria,AUT,1968,19.22897
Austria,AUT,1969,23.329157
Austria,AUT,1970,28.298002
Austria,AUT,1971,32.506645
Austria,AUT,1972,35.129753
Austria,AUT,1973,38.6112
Austria,AUT,1974,41.851967
Austria,AUT,1975,41.801617
Austria,AUT,1976,47.61011
Austria,AUT,1977,48.520336
Austria,AUT,1978,50.468235
Austria,AUT,1979,50.040367
Austria,AUT,1980,48.073975
Austria,AUT,1981,45.824097
Austria,AUT,1982,44.355263
Austria,AUT,1983,45.257057
Austria,AUT,1984,50.38989
Austria,AUT,1985,53.991604
Austria,AUT,1986,52.421265
Austria,AUT,1987,54.68578
Austria,AUT,1988,52.385025
Austria,AUT,1989,56.259815
Austria,AUT,1990,61.934902
Austria,AUT,1991,65.664185
Austria,AUT,1992,64.48223
Austria,AUT,1993,67.812454
Austria,AUT,1994,69.75149
Austria,AUT,1995,76.15716
Austria,AUT,1996,81.060875
Austria,AUT,1997,78.12572
Austria,AUT,1998,80.20728
Austria,AUT,1999,81.92763
Austria,AUT,2000,78.20515
Austria,AUT,2001,82.881966
Austria,AUT,2002,81.48537
Austria,AUT,2003,89.629715
Austria,AUT,2004,90.49233
Austria,AUT,2005,95.27706
Austria,AUT,2006,89.532005
Austria,AUT,2007,84.708954
Austria,AUT,2008,90.68554
Austria,AUT,2009,88.31914
Austria,AUT,2010,96.12812
Austria,AUT,2011,90.41807
Austria,AUT,2012,86.24141
Austria,AUT,2013,82.00461
Austria,AUT,2014,75.10976
Austria,AUT,2015,79.68095
Austria,AUT,2016,83.4219
Austria,AUT,2017,90.69854
Austria,AUT,2018,86.86919
Austria,AUT,2019,89.00441
Austria,AUT,2020,85.272484
Austria,AUT,2021,90.1387
Austria,AUT,2022,79.12825
Azerbaijan,AZE,1985,132.81377
Azerbaijan,AZE,1986,147.56868
Azerbaijan,AZE,1987,145.74751
Azerbaijan,AZE,1988,143.92635
Azerbaijan,AZE,1989,151.2159
Azerbaijan,AZE,1990,154.21864
Azerbaijan,AZE,1991,147.56868
Azerbaijan,AZE,1992,114.76804
Azerbaijan,AZE,1993,84.716255
Azerbaijan,AZE,1994,79.247856
Azerbaijan,AZE,1995,78.33483
Azerbaijan,AZE,1996,57.388905
Azerbaijan,AZE,1997,54.654705
Azerbaijan,AZE,1998,51.002594
Azerbaijan,AZE,1999,54.654705
Azerbaijan,AZE,2000,52.828648
Azerbaijan,AZE,2001,75.7764
Azerbaijan,AZE,2002,75.99123
Azerbaijan,AZE,2003,77.9247
Azerbaijan,AZE,2004,91.375175
Azerbaijan,AZE,2005,94.38427
Azerbaijan,AZE,2006,99.77681
Azerbaijan,AZE,2007,87.84967
Azerbaijan,AZE,2008,100.50773
Azerbaijan,AZE,2009,85.81977
Azerbaijan,AZE,2010,81.58022
Azerbaijan,AZE,2011,89.345276
Azerbaijan,AZE,2012,93.76557
Azerbaijan,AZE,2013,94.18168
Azerbaijan,AZE,2014,98.54446
Azerbaijan,AZE,2015,111.46552
Azerbaijan,AZE,2016,109.30647
Azerbaijan,AZE,2017,106.166046
Azerbaijan,AZE,2018,108.15812
Azerbaijan,AZE,2019,117.89236
Azerbaijan,AZE,2020,123.66787
Azerbaijan,AZE,2021,128.1744
Azerbaijan,AZE,2022,121.01472
Bangladesh,BGD,1971,3.667125
Bangladesh,BGD,1972,3.667125
Bangladesh,BGD,1973,5.880875
Bangladesh,BGD,1974,7.1128745
Bangladesh,BGD,1975,4.956875
Bangladesh,BGD,1976,7.247625
Bangladesh,BGD,1977,8.1235
Bangladesh,BGD,1978,8.614375
Bangladesh,BGD,1979,9.865625
Bangladesh,BGD,1980,12.291124
Bangladesh,BGD,1981,13.613856
Bangladesh,BGD,1982,17.674847
Bangladesh,BGD,1983,19.667185
Bangladesh,BGD,1984,22.700663
Bangladesh,BGD,1985,25.780474
Bangladesh,BGD,1986,29.070148
Bangladesh,BGD,1987,34.155926
Bangladesh,BGD,1988,40.201077
Bangladesh,BGD,1989,42.49867
Bangladesh,BGD,1990,45.742012
Bangladesh,BGD,1991,47.107487
Bangladesh,BGD,1992,51.370163
Bangladesh,BGD,1993,57.50253
Bangladesh,BGD,1994,60.985718
Bangladesh,BGD,1995,67.42334
Bangladesh,BGD,1996,72.36466
Bangladesh,BGD,1997,71.13274
Bangladesh,BGD,1998,76.864456
Bangladesh,BGD,1999,83.80357
Bangladesh,BGD,2000,90.58189
Bangladesh,BGD,2001,101.43208
Bangladesh,BGD,2002,106.71138
Bangladesh,BGD,2003,114.784294
Bangladesh,BGD,2004,123.40231
Bangladesh,BGD,2005,132.63358
Bangladesh,BGD,2006,143.63368
Bangladesh,BGD,2007,153.36371
Bangladesh,BGD,2008,163.7642
Bangladesh,BGD,2009,187.46738
Bangladesh,BGD,2010,192.53728
Bangladesh,BGD,2011,195.82149
Bangladesh,BGD,2012,213.36278
Bangladesh,BGD,2013,219.52786
Bangladesh,BGD,2014,230.2227
Bangladesh,BGD,2015,258.54062
Bangladesh,BGD,2016,264.50946
Bangladesh,BGD,2017,265.92673
Bangladesh,BGD,2018,274.29
Bangladesh,BGD,2019,309.34378
Bangladesh,BGD,2020,299.15314
Bangladesh,BGD,2021,305.9589
Bangladesh,BGD,2022,291.9801
Belarus,BLR,1985,86.53184
Belarus,BLR,1986,88.18871
Belarus,BLR,1987,99.54344
Belarus,BLR,1988,115.26033
Belarus,BLR,1989,121.38234
Belarus,BLR,1990,129.32503
Belarus,BLR,1991,135.34875
Belarus,BLR,1992,157.17828
Belarus,BLR,1993,145.83292
Belarus,BLR,1994,127.48563
Belarus,BLR,1995,115.26033
Belarus,BLR,1996,121.38234
Belarus,BLR,1997,138.84035
Belarus,BLR,1998,140.59084
Belarus,BLR,1999,143.21188
Belarus,BLR,2000,151.93619
Belarus,BLR,2001,151.06563
Belarus,BLR,2002,155.4278
Belarus,BLR,2003,152.80676
Belarus,BLR,2004,185.34369
Belarus,BLR,2005,190.02661
Belarus,BLR,2006,193.94777
Belarus,BLR,2007,194.71536
Belarus,BLR,2008,199.4145
Belarus,BLR,2009,169.31981
Belarus,BLR,2010,207.28363
Belarus,BLR,2011,192.26184
Belarus,BLR,2012,194.10098
Belarus,BLR,2013,192.70277
Belarus,BLR,2014,191.2144
Belarus,BLR,2015,178.9891
Belarus,BLR,2016,177.87515
Belarus,BLR,2017,182.08755
Belarus,BLR,2018,193.14272
Belarus,BLR,2019,191.64499
Belarus,BLR,2020,177.51007
Belarus,BLR,2021,187.6169
Belarus,BLR,2022,184.62439
Belgium,BEL,1965,0.73499995
Belgium,BEL,1966,1.3264999
Belgium,BEL,1967,5.0554996
Belgium,BEL,1968,12.299
Belgium,BEL,1969,25.335
Belgium,BEL,1970,39.751747
Belgium,BEL,1971,54.814747
Belgium,BEL,1972,69.113495
Belgium,BEL,1973,83.07225
Belgium,BEL,1974,97.35675
Belgium,BEL,1975,96.19475
Belgium,BEL,1976,101.611496
Belgium,BEL,1977,99.9695
Belgium,BEL,1978,99.124504
Belgium,BEL,1979,108.305244
Belgium,BEL,1980,103.6315
Belgium,BEL,1981,95.5805
Belgium,BEL,1982,79.68625
Belgium,BEL,1983,82.80875
Belgium,BEL,1984,85.4505
Belgium,BEL,1985,85.864
Belgium,BEL,1986,77.09499
Belgium,BEL,1987,85.016495
Belgium,BEL,1988,83.906
Belgium,BEL,1989,93.24425
Belgium,BEL,1990,95.6985
Belgium,BEL,1991,102.078
Belgium,BEL,1992,105.20124
Belgium,BEL,1993,110.092995
Belgium,BEL,1994,112.576
Belgium,BEL,1995,124.5255
Belgium,BEL,1996,138.42075
Belgium,BEL,1997,132.04475
Belgium,BEL,1998,144.644
Belgium,BEL,1999,154.46025
Belgium,BEL,2000,155.26274
Belgium,BEL,2001,153.37599
Belgium,BEL,2002,158.32524
Belgium,BEL,2003,168.66574
Belgium,BEL,2004,171.87999
Belgium,BEL,2005,168.93474
Belgium,BEL,2006,173.88899
Belgium,BEL,2007,175.19025
Belgium,BEL,2008,174.0145
Belgium,BEL,2009,175.74065
Belgium,BEL,2010,194.04001
Belgium,BEL,2011,165.24
Belgium,BEL,2012,167.4
Belgium,BEL,2013,165.33
Belgium,BEL,2014,144.63
Belgium,BEL,2015,158.499
Belgium,BEL,2016,161.89198
Belgium,BEL,2017,164.11499
Belgium,BEL,2018,168.741
Belgium,BEL,2019,173.86896
Belgium,BEL,2020,169.9818
Belgium,BEL,2021,169.60622
Belgium,BEL,2022,145.53444
Brazil,BRA,1965,0.51342165
Brazil,BRA,1966,0.6004025
Brazil,BRA,1967,0.6787161
Brazil,BRA,1968,0.7172897
Brazil,BRA,1969,0.755965
Brazil,BRA,1970,0.8110125
Brazil,BRA,1971,1.2773445
Brazil,BRA,1972,1.7538141
Brazil,BRA,1973,2.0072556
Brazil,BRA,1974,3.8624463
Brazil,BRA,1975,4.196989
Brazil,BRA,1976,4.835661
Brazil,BRA,1977,6.0319047
Brazil,BRA,1978,7.9377837
Brazil,BRA,1979,8.698108
Brazil,BRA,1980,10.168068
Brazil,BRA,1981,9.12389
Brazil,BRA,1982,13.037024
Brazil,BRA,1983,17.629381
Brazil,BRA,1984,20.518612
Brazil,BRA,1985,25.739506
Brazil,BRA,1986,29.987183
Brazil,BRA,1987,33.474533
Brazil,BRA,1988,33.697563
Brazil,BRA,1989,34.54913
Brazil,BRA,1990,31.455135
Brazil,BRA,1991,32.700607
Brazil,BRA,1992,37.04399
Brazil,BRA,1993,43.394627
Brazil,BRA,1994,47.3917
Brazil,BRA,1995,52.304947
Brazil,BRA,1996,57.627487
Brazil,BRA,1997,62.624912
Brazil,BRA,1998,65.63152
Brazil,BRA,1999,77.880455
Brazil,BRA,2000,97.04505
Brazil,BRA,2001,122.86193
Brazil,BRA,2002,145.16252
Brazil,BRA,2003,162.47292
Brazil,BRA,2004,193.22482
Brazil,BRA,2005,201.27115
Brazil,BRA,2006,211.69781
Brazil,BRA,2007,218.01636
Brazil,BRA,2008,256.60886
Brazil,BRA,2009,206.68614
Brazil,BRA,2010,275.7678
Brazil,BRA,2011,274.83426
Brazil,BRA,2012,325.76535
Brazil,BRA,2013,383.8277
Brazil,BRA,2014,406.55472
Brazil,BRA,2015,429.3654
Brazil,BRA,2016,370.8788
Brazil,BRA,2017,376.32028
Brazil,BRA,2018,358.90796
Brazil,BRA,2019,357.33347
Brazil,BRA,2020,314.23697
Brazil,BRA,2021,404.4645
Brazil,BRA,2022,319.7619
Bulgaria,BGR,1965,0.562725
Bulgaria,BGR,1966,0.839475
Bulgaria,BGR,1967,2.555325
Bulgaria,BGR,1968,3.9114
Bulgaria,BGR,1969,4.068225
Bulgaria,BGR,1970,3.6715498
Bulgaria,BGR,1971,2.8765
Bulgaria,BGR,1972,1.938
Bulgaria,BGR,1973,1.9525
Bulgaria,BGR,1974,4.2545
Bulgaria,BGR,1975,11.298749
Bulgaria,BGR,1976,19.76075
Bulgaria,BGR,1977,25.2155
Bulgaria,BGR,1978,26.90025
Bulgaria,BGR,1979,28.7795
Bulgaria,BGR,1980,36.991497
Bulgaria,BGR,1981,40.239246
Bulgaria,BGR,1982,44.528
Bulgaria,BGR,1983,46.7895
Bulgaria,BGR,1984,49.195
Bulgaria,BGR,1985,53.658
Bulgaria,BGR,1986,53.2855
Bulgaria,BGR,1987,59.422997
Bulgaria,BGR,1988,57.7245
Bulgaria,BGR,1989,59.42325
Bulgaria,BGR,1990,63.017498
Bulgaria,BGR,1991,53.2195
Bulgaria,BGR,1992,47.12125
Bulgaria,BGR,1993,43.845753
Bulgaria,BGR,1994,43.86275
Bulgaria,BGR,1995,52.93925
Bulgaria,BGR,1996,54.084248
Bulgaria,BGR,1997,43.14725
Bulgaria,BGR,1998,36.101498
Bulgaria,BGR,1999,31.2785
Bulgaria,BGR,2000,34.06825
Bulgaria,BGR,2001,28.639248
Bulgaria,BGR,2002,25.393
Bulgaria,BGR,2003,26.832998
Bulgaria,BGR,2004,26.19875
Bulgaria,BGR,2005,32.663998
Bulgaria,BGR,2006,33.656998
Bulgaria,BGR,2007,33.919
Bulgaria,BGR,2008,33.92125
Bulgaria,BGR,2009,24.263748
Bulgaria,BGR,2010,26.722748
Bulgaria,BGR,2011,30.594498
Bulgaria,BGR,2012,28.512249
Bulgaria,BGR,2013,27.543999
Bulgaria,BGR,2014,27.3615
Bulgaria,BGR,2015,30.0035
Bulgaria,BGR,2016,31.2505
Bulgaria,BGR,2017,32.1365
Bulgaria,BGR,2018,30.22925
Bulgaria,BGR,2019,28.30875
Bulgaria,BGR,2020,29.2065
Bulgaria,BGR,2021,33.02
Bulgaria,BGR,2022,27.0345
CIS (EI),,1965,1216.7582
CIS (EI),,1966,1357.3743
CIS (EI),,1967,1494.425
CIS (EI),,1968,1613.604
CIS (EI),,1969,1724.4337
CIS (EI),,1970,1894.8474
CIS (EI),,1971,2071.2183
CIS (EI),,1972,2178.4827
CIS (EI),,1973,2369.1487
CIS (EI),,1974,2512.157
CIS (EI),,1975,2740.9695
CIS (EI),,1976,3016.267
CIS (EI),,1977,3231.9692
CIS (EI),,1978,3446.4756
CIS (EI),,1979,3658.6013
CIS (EI),,1980,3770.774
CIS (EI),,1981,3993.0425
CIS (EI),,1982,4310.4585
CIS (EI),,1983,4621.894
CIS (EI),,1984,5043.178
CIS (EI),,1985,4341.5884
CIS (EI),,1986,4456.0396
CIS (EI),,1987,4698.34
CIS (EI),,1988,4951.384
CIS (EI),,1989,5062.318
CIS (EI),,1990,5110.077
CIS (EI),,1991,5205.2407
CIS (EI),,1992,5052.377
CIS (EI),,1993,5001.4214
CIS (EI),,1994,4697.7227
CIS (EI),,1995,4558.9146
CIS (EI),,1996,4612.146
CIS (EI),,1997,4274.7305
CIS (EI),,1998,4436.2583
CIS (EI),,1999,4482.27
CIS (EI),,2000,4517.8496
CIS (EI),,2001,4632.826
CIS (EI),,2002,4663.4214
CIS (EI),,2003,4744.841
CIS (EI),,2004,4908.0776
CIS (EI),,2005,4985.1245
CIS (EI),,2006,5182.6895
CIS (EI),,2007,5290.828
CIS (EI),,2008,5192.5386
CIS (EI),,2009,4979.131
CIS (EI),,2010,5290.2935
CIS (EI),,2011,5472.3403
CIS (EI),,2012,5430.249
CIS (EI),,2013,5349.8145
CIS (EI),,2014,5397.7725
CIS (EI),,2015,5284.3613
CIS (EI),,2016,5379.618
CIS (EI),,2017,5512.449
CIS (EI),,2018,5799.5615
CIS (EI),,2019,5728.6846
CIS (EI),,2020,5549.5527
CIS (EI),,2021,6169.005
CIS (EI),,2022,5512.274
Canada,CAN,1965,216.68422
Canada,CAN,1966,237.22487
Canada,CAN,1967,251.91719
Canada,CAN,1968,280.52078
